Unnamed: 0,content,Quality,Service,Shipping,Packing
1726,"Thấy mọi người bảo mua trên Tiki rẻ và tiết kiệm hơn khi mua ở ngoài.Nhưng vì tiết kiệm mấy chục mà nhận được quyển sách như thế này thì không đáng 1 chút nào. Sách vừa vũ vừa bẩn,thực sự không hiểu khâu đóng gói và kiểm duyệt của Tiki như thế nào nữa. Đây là đơn hàng đầu tiên mà đã nhận lại sự thất vọng như thế này rồi,có lẽ đây là làn đầu cũng như lần cuối mua sách ở trên Tiki.",0,0,,
1758,"Bọc bookcare để không móp góc cuối cùng vẫn móp và hằn thêm vết bookcare _x000D_
Mấy cuốn trước không sao lần này lại dính trang với nhau lấy ra thích rách🙃",0,0,,
1769,"Đợt này giao cho mình loại mực khác. Mình bóc ra 2 hộp in đều bị lem mực ở mép. Không biết làm sao để hết luôn. Cây mực thì không đen đều, chỗ đậm chỗ nhạt.",0,0,,
1775,Nhận xong khi mở ra không đúng như đơn đặt hàng không phải inox 304 mà nhựa mạ bóng thật không hài lòng bây giờ tính sao hả Tiki mình là khách hàng thường xuyên của Tiki,0,0,,
1782,"Mấy lần trước mua của shop khác không sak. Nay thấy shol này rử hơn nên mua thử, về in cứ bị kẹt giấy hoài. Tưởng do máy in nên gửi đi bảo hành, bênnhangx bảo tại hộp mực cbuws máy không hư",0,0,,
1791,"Sách rất bẩn, dư và cũ.
Mình cảm thấy như đang bỏ tiền ra để mua 1 cuốn sách cũ từ Tiki nhé!
Và lần trước mua thì đợi lâu xong huỷ đơn hàng.
Từ nay về sau Tiki sẽ không còn là best choice khi mua sách và chắc chắn sẽ xoá app.",0,0,,
1808,"nắp đậy ko khít,nhận hàng ko ưng sản phẩm như quảng cáo",0,0,,
1820,"Đồ giả, đồ dỏm,  hàng nhái mà thật là bậy bạ. Tốn hết gần 250ngan tiền ngu, tức cái là không phải mình ngu gì, mà vì bán hàng sao lại bán đồ không có tác dụng gì hết vậy? Shop không biết gì hay shop *** người ta đây?_x000D_
_x000D_
Hàng không giống hình, mua về chỉnh sửa cách gì cũng không thể xài được, làm đồ chơi con nít còn không được. Chế cái loại này chỉ tốn có vài nghìn đồng tiền nhựa là xong, chả có ích lợi gì, đúng là chỗ nào chế cái này, thật là đồ *** đảo.",0,0,,
1821,"Mới đổi mẫu này, mẫu trước sài ok nhưng hơi mong manh, dựng lau nhà mà rớt cây là bể .
Đợt này ko hài lòng do Tiki giao hàng đã bị bóc, mở lun hộp giấy, chưa ráp nên ko biết có mất đồ ko",0,0,,
1840,"Bỏ Sim vào điện thoại iPhone 11 Pro Max thì đo được ~54Mbps.
Còn bỏ sim vào cái này thì đo chỉ được ~24Mbps (giảm 1 nửa tốc độ so với bỏ sim vào đt dùng)
Đã liên hệ support và thử làm theo thì không có tác dụng.",0,0,,
1843,"Rất thất vọng vì cách chuẩn bị hàng của Fahasa. Khi mở hộp mình rất vui vì sách được gói rất cẩn thận, nhưng khi nhìn cuốn sách này thì mình thất vọng tràn trề. Dù là sách thanh lý nhưng có cần phải gửi cho mình cuốn sách có bìa bám đầy bụi bẩn, gáy sách bị gấp gãy, nhìn mất thẩm mỹ vô cùng. Mình không quá khắt khe, chỉ cần người chuẩn bị sách lau chùi một chút là nhìn cuốn sách khác ngay. Đây không phải là giá thành, mà là sự tôn trọng khách hàng tối thiểu. Mình cảm thấy mình không được tôn trọng một chút nào khi nhận về cuốn sách như thế này!",0,0,,1
1876,"Hộp mực bên trong túi bao bì đã bị cắt từ trước, mực rơi vãi bao kín hộp mực ko thể sử dụng. Shop có trả lời tin nhắn nhưng không đưa ra được phương án giải quyết chỉ bảo sẽ ghi nhận và kiểm tra bộ phận liên quan sau nhiều tuần vẫn không có phương án._x000D_
Mua đắt hơn chỗ khác chỉ vì tin tưởng cửa hàng chính hãng nhưng rất thất vọng !",0,0,,
1881,"Hàng trước khi xuất kho không kiểm tra, trầy xước ko hề nhẹ (xem hình), trông cũng chắc bán hàng tồn chăng? Vết trầy này không thể nói là không nhìn thấy khi sản xuất.",0,0,,
1884,hàng lởm phun chữ gắn mác hàng Nhật,0,0,,
1911,Chưa thấm hút nước như quảng cáo,0,0,,
1912,"đã mua 1 cái tai nghe ở shop rồi, tai nghe ok, dây mạng bị nứt, trước khi giao hàng shop ko kiểm tra, ko hài lòng, yêu cầu đổi hàng ạ",0,0,,
1914,Để là 300Mbps nhưng đầu vào LAN chỉ giới hạn là 100Mbps nên wifi lưu lượng ko phát được hơn 100Mbps. Cẩn thận kẻo bị lừa,0,0,,
1922,"giao sách cũ, không thấy bao kiếng, sách bị vết bẩn, cong bìa cứng, cong giấy, đề nghị hoàn lại giao cái khác!",0,0,,
1948,"Đặt 14 inch. Shop lại giao 17 inch.
Mà giao đến nơi thì miếng dán cong queo, gãy hết thì sao dán???
Thật thiếu trách nhiệm. Lại không cho đổi trả :(",0,0,,
1953,"Không dùng dc. Cắm sạc điện cũng ko vào, tóm lại hàng có vẻ ko mong chờ chất lượng cao nhưng ít nhất phải dùng được. _x000D_
Pin super lởm, cầm nhẹ hơn tờ giấy, chat với shop dc mỗi câu bạn dùng pin khác xem",0,0,,
1958,"BÁN SÁCH KO UY TÍN???? Trong khi sách này đã tái bản lần thứ 4 mà shop giao cho mình bản lần thứ 2???? Mình lm đề của cuốn tái bản lần t2 rồi mới lên đây mua thêm bản mới để làm mà giao bản cũ, hỏng lẽ mình lm đề này 2 lần hay gì ạ???? Mik yêu cầu bồi thường thích đáng ạ",0,0,,
1974,Nếu chỉ có một tùy chọn là chụp ảnh mà không có tùy chọn up ảnh lên tôi đánh giá nhà cung cấp điện thoại này 5* và nêbf tảng tiki 0*. Càng ngày tôi thấy tiki chướng mắt.,0,0,,
1975,"Pin xài khoảng 5 tiếng thì hết, ko như quảng cáo",0,0,,
1979,"SẢN PHẨM CỰC KỲ TỆ, ĐÚNG LÀ ĐỒ ĐIỆN TỬ CỦA TRUNG QUỐC, CẮM VÀO CỔNG USB KO NHẬN, NHỰA ỌP ẸP NHƯ ĐỒ CHƠI TRẺ CON, SHOP LÀM ĂN KO UY TÍN, MỌI NGƯỜI KO NÊN MUA CỦA SHOP NÀY.",0,0,,
1993,"Lắp được 1 nửa phát hiện thiếu hẳn bộ ốc, đành chịu.",0,0,,
2015,"1. Tool của hãng lại không nhận dạng được ổ cứng này. Shop có thể giải thích được không vì shop ghi đây là hàng chính hãng nhưng Tool chính hãng lại không nhận ra. Mình mua giúp mà kiểu này thì mất uy tín quá.
2. Tốc độ của SSD không nhanh và ổn định như các SSD hãng khác mà mình đã từng mua, nhất là về khoản ghi, chỉ bằng 50-60% thương hiệu khác. Vốn dĩ mình muốn mua Crucial hoặc Samsung nhưng đợt này hết hàng toàn diện nên mình mua thử Gigabyte120GB. Mình cũng lường trước được SSD giá rẻ thì tốc độ sẽ không như kì vọng, nên đây chỉ là thông tin cho các bạn khác tham khảo.
3.Tóm lại là mình sẽ không chọn mua lần 2, vì Tool không nhận ra sản phẩm.",0,0,,
2051,"sau khi cài đặt driver xong thì máy tính vẫn không nhận được thiết bị. Và không xử dụng được. Đã liên hệ shop, shop hứa đổi hàng nhưng không thấy!",0,0,,
2074,"Lần đầu thất vọng thì hàng của Tiki, nầu mỏng, tay cầm cực thô, còn bị vênh vênh ý, trên tay cầm cũng như thân nồi không hề có in tên hay biểu tượng của sunhouse. Đặt nghi vấn hàng giả.",0,0,,
2090,K giống hình. Dây mỏng. Lúc xem không nêu trên là màu ngẫu nhiên tới lúc nhận mới có ghi là màu ngẫu nhiên.,0,0,,
2107,Bán đồ hư. Làm ăn chán ghê,0,0,,
2110,"Sách bị bẩn, móp méo. Đã mua rất nhiều sách của Tiki bị tình trạng trên",0,0,,
2111,Rất thất vọng về chất lượng cũng như mẫu mã của sản phẩm. Tôi cảm thấy bị lừa khi nhận sản phẩm khi có sự chênh lệch giữa sản phẩm thật và giá tiền bỏ ra. Chán mà không muốn chụp lại ảnh. Đề nghị shop bán hàng trung thực hơn. Kệ tôi mua bên ngoài hàng chợ còn tốt hơn của shop bán nhiều.,0,0,,
2115,"Thiếu ốc 1 bên, cần đổi trả lại",0,0,,
2116,"mua máy đọc sách đc tặng thêm quyển Pháp Công Nông, 5 sao phục vụ nhanh, -4 sao truyền bá vớ vẩn",0,0,,
2127,Phía sau thấy ghi (L) mà lại nối vào cầu chì? Dây nóng vào cầu chì chứ?,0,0,,
2132,mua vé ko dùng dc ko có hướng dẫn sư dụng.,0,0,,
2138,"Mình gặp lỗi không cài đặt password được, lần đầu shop có hỗ trợ, nhưng mình làm y như vậy mà không đăng nhập được. Sau đó có nhắn tin hỏi nhưng shop không trả lời nữa ☹☹☹",0,0,,
2147,"chiếu mỏng, phù hợp cho phòng có máy điều hoà, nếu ko có điều hoà cũng nóng dữ lắm.
nói là tặng kèm túi gì đó mà ko thấy, chỉ có bọc đựng thôi.",0,0,,
2164,"1 sao cho dịch vụ giao hàng của Tiki, không phải cho nội dung cuốn sách. Tiki giao hàng khi trời mưa to, tuy đã đóng trong hộp nhưng mở ra sách đã bị ướt ở góc. Thêm nữa là mình vẫn còn Bookcare nhưng lại không bọc cho mình??? Mua sách ở Tiki mấy năm rồi, đây là lần đầu tiên mình bị như vậy, bực thật sự.",0,0,,
2165,máy in k có bluetooth k sử dụng được xem hàng phát hiện k có bluetooth báo tiki trả hàng lại thì tiki k chấp nhận trả hàng nên kém chất lượng,0,0,,
2177,"hỏng ngay tuần đầu, bảo hành 2 tháng. hài",0,0,,
2240,"Phần keo dính không tốt, treo đồ nhẹ cũng bị rớt. Shop xem lại chất lượng & quảng cáo!",0,0,,
2253,"Giao hàng nhanh nhưng đóng gói lộn xộn, đổ đống mấy chục cái trong thùng không có bao gói. Chất lượng cũng không tốt như giới thiệu",0,0,1,
2284,"Mua cùng lúc với Thiên tài bên trái, kẻ điên bên phải, cuốn kia 1 sao thì cuốn này được 2 sao nhé. Khuyên các bạn nếu thật sự yêu thích cuốn sách nào hoặc yêu thích sách mới thì ra nhà sách mua đi nhé, giá cao hơn nhưng được tự tay chọn cuốn sách hợp ý với mình, chứ đặt sách trên mạng kiểu này thì khác gì bạn bỏ tiền ra mua cuốn sách cũ. 2 cuốn của bác Cao Minh của mình được Tiki ưu ái giao hẳn cuốn sách cũ gãy góc toàn bộ luôn, cố gắng đợi chờ đặt hàng trước để rồi nhận sản phẩm như này. Tạm biệt tiki nhé :)",0,0,,
2293,"16 chủ đề mà khi nhận hàng xong mở ra xem chỉ thấy có 15 chủ đề, vì 1 chủ đề bị trùng lắp, quá ẩu trong khâu kiểm tra sản phẩm trước khi đóng hộp",0,0,,
2302,"Hàng k giống như ảnh, xẹp lép, k có hơi 🙂🙂",0,0,,
2308,"Sạc có thông số đúng y chang sạc gốc của mình nhưng lại gây loạn chuột. Mới để ý thấy hình shop với người mua khác đăng sạc có đèn led, còn cái giao cho mình lại không có. Đã trả lại hàng được sau 1 tuần điện thoại tới lui với Tiki. Chả biết là sao đây...",0,0,,
2314,"Thiếu dao chặt xương, không biết có dao thêm dao chặt xương không nữa , mua cửa hàng này nhiều rồi lần này thất , vọng nhất , cũng là bài học, buồn",0,0,,
2319,không dính chắc như quảng cáo...phải nói là tệ..rất tệ..,0,0,,
2348,"Mua xài mới có 1 ngày mà đã lỗi, có cuộc gọi tới đổ chuông ko hiển thị, sạc pin thì bị nóng máy, tuộc pin ko phanh, vừa cấm sạc cái hiện lên 5%. Báo trả hàng hoàn tiền thì kêu gửi về tiki kiểm tra, kiểm tra xong báo là đúng lỗi như vậy nhưng phải chờ gửi đi lên hãng kiểm định. Quá rắc rối",0,0,,
2351,"Tôi mua bộ 06 quyển, cả 6 quyển in bìa giây bóng rất đẹp. Nhưng  bên trong, chỉ có 2 quyển in giấy bóng, còn 4 quyển thì in không bóng, màu xỉn. Bình thường rất tin tưởng vào chất lượng sách mua ở tiki, nhưng lần này thì tôi hơi thất vọng. Đề nghị tiki kiểm tra lại kỹ trước khi giao đến cho khách hàng.",0,0,,
2400,Với mức giá gần 200k mà nhận về 1 chiếc mền rụng lông thì không chấp nhận đc.. thất vọng. Quảng cáo chỉ là quảng cáo thôi..,0,0,,
2423,"1. Trên trang này thì thấy có coupon giảm giá ""TIKILG100"", nhưng khi nhập không được, tôi hỏi tổng đài thì được trả lời là hết hạn sử dụng. Vậy quý Cty làm ơn update trang bán hàng của mình dùm. Tôi có cảm giác như vừa bị lừa.
2. Đọc trên trang này thì tiêu đề nói rỏ sp này là 75Hz, đọc phần trả lời câu hỏi thì cũng khẳng định là 75Hz. Tôi hỏi Tổng đài thì đài không biết và báo sẽ hỏi lại Kỹ thuật. Nhưng tôi chờ mãi cũng chưa nghe báo lại kết quả. Nhưng Đài có khẳng định là tiêu đề sp ghi 75Hz thì sẽ đúng với sp.
Hôm nay tôi đã nhận máy vì tìm đủ mọi cách để set-up trên Win10 mà không được 75Hx (kết nối HDMI), và tôi đọc trong file Owner's manual download trên trang web của LG, thì Manual này nói rằng chỉ có 60Hz (vui lòng xem hình).
Vậy mong Quý Cty hưởng dẩn tôi set-up ra 75Hz.

Nếu sp này chỉ được 60Hz thì tôi rất thất vọng và tôi không muốn mua sp này với giá này mà chỉ được 60Hz. Tôi muốn trả lại sp này.

Mong nhận được phản hồi thỏa đáng của Cty.
Xin chào!",0,0,,
2436,"Lúc đầu mình rất là háo hức mong chờ truyện về nhmà về đến tay tui cực kỳ thất vọng và buồn bực luôn í gói hàng rất là đơn sơ thậm chí là móp méo, mình bóc gói hàng mà mình ngơ ngác, hụt hẫng lấy bên trong ra là cuốn truyện ko có một miếng chống xước gì cả? KO BT TIKI LÀM ĂN CÁI QUÁI GÌ LẠI VẬY:))? truyện thì bị bóc miếng bọc ra lúc đó mình cực kỳ rất là bực mình như kiểu sài rồi đem đi giao:))? kiểm tra kĩ càng cuốn truyện mà tui sót thật sự ngay dưới cạnh góc dưới truyện bị cấn vào truyện và một số phần bị móp vào đôi chút...TỆ THẬT:))) thật ra đây là lần đầu tiên mình đặt hàng ở tiki luôn á mình rất trông chờ hàng về nhmà nó làm mình rất thất vọng, ko hài lòng vô cùng và tui cũng chắc chắn rằng *LẦN ĐẦU CŨNG NHƯ LÀ LẦN CUỐI CÙNG* mình mua hàng ở tiki :)))",0,0,,
2442,"lần đầu mua hàng ở tiki trading và có trải nghiểm rất tệ. Sách không có bao bì, tem, chợt vẹt, hư góc, như là sách cũ đã qua sử dụng rồi vậy.",0,0,,
2450,"Mua được giá tốt từ mã khuyến mãi sưu tập được. Nhận được hàng đúng màu đã đặt rất thích, tuy nhiên khi mở túi ra thì hơi thất vọng. Hộp giữ nhiệt bị móp méo, Tiki đã thu hồi sản phẩm và hứa đổi sản phẩm mới. Nhưng rồi nhận được tin là hoàn tiền do sản phẩm hết hàng, vậy nhưng mình kiểm tra thì vẫn còn hàng rao bán nhưng giá cao hơn trước khi mình mua. Mình hơi thất vọng nên mới nhận xét sản phẩm",0,0,,
2452,"Quá tệ!!!!!
Đặt màu vàng shop lại giao luôn cả 2 sợi nhiều màu, bóng nhựa bên ngoài thì sút ra khỏi bóng led. Nhắn tin cho shop 2 ngày rồi vẫn chưa trả lời luôn",0,0,,
2456,"Haha hay lắm tiki ạ , mình mua ổ cứng đầu tiên vào ngày 10/10/2020 (đang có sale) thì về vấn đề ship rất oke , đặt trưa hôm trước thì trưa hôm sau nhận được 
Về thì ổ cứng tốc độ bằng có 1 nửa tốc độ niêm yết , oke mình gọi bảo hành thì cskh trả lời là trong 7 ngày đầu bảo hành nhanh , mình gửi đi ngày 13/10 và ngày 3/11 mình mới nhận lại được hàng thì một điều rất hay đó là tốc độ vẫn bằng 1 nửa tốc độ niêm yết =))))) 
Chán chả buồn bảo hành vì mỗi lần mất tận 1 tháng lận thì chán chết =))",0,0,1,
2474,"Không bàn về nội dung nhưng những lần gần đây mình cực kỳ khó chịu về chất lượng sách bên tiki. Một cuốn thì gáy sách dơ, một cuốn bìa bị cắt một đường, mình đã không yêu cầu đổi trả nhưng lần này lại bị nữa, bìa thì không sao, chỉ hơi bụi có thể lau được, nhưng mở ra bên trong thì tá hoả, giấy vừa nhăn vừa rách, keo cũng dỏm, chục trang đầu hầu như đều nhăn rất khó coi, phần còn lại thì bị nếp gấp.tiki liên hệ mình để đổi cho mình nhé. Lần này tiki làm thất vọng quá",0,0,,
2513,pin kém chất lượng .hàng gửi k đúng mẫu mình đặt.,0,0,1,1
2518,"Hộp sản phẩm giao đến không còn nguyên seal, đã bị khui rồi. Sản phẩm cắm dây mạng kéo ra, bật wifi, sử dụng được 1 đêm, sáng hôm sau mất internet, reset lại sản phẩm thì có lại internet trong khi router chính có internet bình thường, các thiết bị khác kết nối với router chính (cable lẫn wifi nhận bằng DHCP) vẫn bình thường. Khả năng cao là sản phẩm bị lỗi nhận DHCP bị thu hồi xong cố tình bán tiếp cho những người không rành về IT. Mua hàng tiki nhiều nhưng thời gian gần đây có cảm giác tiki bắt đầu làm con buôn luôn, không kiểm kỹ chất lượng sản phẩm nữa.",0,0,1,1
2527,hàng mới mua chưa đc 1 năm mà hư mẹ rồi.liên hệ tiki thì bảo k bảo hành.lúc mua thì cửa hàng nói bảo hành 2 năm. vãi cả nhồn,0,0,1,1
2573,"sản phẩm bị lỗi không in được đã gửi trả lại từ 4/9
đến nay vẫn chưa nhận được hàng đổi lại",0,0,1,1
2575,"Sản phẩm bằng giấy fom chứ ko phải vật liệu chống nước như quảng cáo.
Chi tiết gia công kém, kết cấu lỏng lẻo, bám bụi nhiều, vệ sinh cấu kiện trước khi giao hàng ẩu tã.
Không có hướng dẫn lắp ráp.
Ốc vít dc cung cấp là loại chất lượng thấp sẽ bị ố rĩ nhanh chóng, chưa kể nếu bắt vào sẽ gây tét giấy nhanh chóng.",0,0,1,1
2590,"Bàn thì đẹp như hình. Có vài lỗi nhỏ (khá đáng kể vs nhiều ng, với mình thì tạm). Đó là thanh ở trên ko vừa kích cở và không được đục lỗ. Làm bàn bị xấu đi và mất hết 1 ngăn. Chat vs shop mà 2 ngày rồi ko trả lời (nói thật mình ko muốn mua lần 2 ở shop này nữa - hàng lỗi mà im ghe ko trả lời tin). Gì chứ bạn nên cân nhắc - chứ ko trả lời kiểu này bàn mua về lỡ xui cái ko đổi dc hoặc phải liên hệ tiki phiền chết ?",0,0,1,1
2602,"Terriible quality , wrong colour,  nothing like the picture.",0,0,1,1
2605,"Chưa biết nội dung ra sao nhưng mà bên ngoài rất bụi nhá.
Sách như là bị rớt hay va đập hay sao mà có vài chỗ hơi méo móp, riêng bản thân mình không thích điều này.",0,0,1,1
2698,"Mua hàng Tiki rất nhiều lần nhưng đây là lần đầu tiên thất vọng về sản phẩm! Mặc dù biết là sp giảm giá, có thể có xíu lỗi về bề mặt gỗ (như hình chụp) nhưng giao không có ốc vít, tất cả các tấm gỗ đều không bằng phẳng, nhìn như mấy tấm ván thừa í! Mong Tiki xem xét lại sản phẩm. Hi vọng sẽ không có lần tiếp theo như vầy, vì còn ủng hộ Tiki lâu dài",0,0,1,1
2738,"Mình đặt mua Nguồn VSP 650W Full Box - Kèm Dây Nguồn - Hàng Chính Hãng vào ngày hôm qua 6/7/2020, và đến 10h30 sáng hôm nay 7/7/2020 mình nhận được hàng từ Tiki. 
Ưu điểm của sản phẩm là : đóng gói đẹp. 
Nhược điểm và sự tệ hại của sản phẩm : 
1. Không cho nổi 4 con ốc đi kèm với sản phẩm để gắn vào CPU. 
2. Khi test sản phẩm, mình đã gắn hết tất cả các dây cắm vào Mainboard & ổ cứng nhưng bấm hoài vẫn không thấy nguồn hoạt động. 
3. Khi mình gọi số dt hỗ trợ kỹ thuật của VSP : *** thì mình nhấn phím 0 để gặp tổng đài viên. 
Mình báo tổng đài viên là nguồn mình mua bị problem như vậy, nhưng bạn tổng đài viên trả lời rất thờ ơ là ""em chỉ tiếp nhận thông tin chứ em không hỗ trợ kỹ thuật"". Vậy xin hỏi VSP để số dt này trên website chính thức là hỗ trợ kỹ thuật làm gì vậy?
Đến khi mình nói bạn ""vậy em chuyển máy cho anh gặp kỹ thuật"" thì bạn bảo rằng em không chuyển máy được, anh gọi qua số dt ***.... này giúp em. 
Đến khi gọi qua kỹ thuật thì gặp 1 chị trực tổng đài kỹ thuật, mình báo tình trạng là điện cấp nguồn thì bạn ấy bảo ""anh mua chỗ nào thì anh trả về chỗ đó giùm em"", chứ em không giải quyết. 
Lập ra bộ phận hỗ trợ kỹ thuật để làm kiểng thôi ah? Vậy mà cũng không thèm hỏi xem : loại anh mua là model gì ? bao nhiêu wat ? cứ trơ trơ như khúc gỗ rồi cúp máy cái rụp. 
VSP nên xem lại cách mình vận hành như thế nào ? Và cũng đừng nên hỏi vì sao dân vietnam chuộng hàng ngoại, thậm chí là hàng trung quốc. 
Đơn giản : sản phẩm của họ chất lượng, còn của vietnam thì kém chất lượng và dịch vụ đi kèm cũng kém luôn. 
Và cũng đừng bao giờ để slogan của công ty kiểu như : hỗ trợ 24/7 tận tâm & chuyên nghiệp. 
Rất tiếc là tiki không có chức năng đánh giá bằng gửi video đi kèm. Nếu có mình sẽ gửi. 
Mình muốn đổi hàng ngay lập tức và bù thêm tiền mua những cái tốt hơn. Cho dù đó có là hàng trung quốc đi chăng nữa.",0,0,1,1
2743,Giá trị vật chất không lớn nhưng 1* cho trách nhiệm bán hàng dịch vụ.Chóa đèn móp.Hàng lỗi.,0,0,1,1
2795,"Mua về dùng mấy ngày thì bị lỗi, trả hàng gần 4 tháng thì đến giờ vẫn chưa thấy hồi âm.",0,0,1,1
3032,"Tiki giao sách ẩu tả, bookcare ko có, thay vào đó là tấm nylon quấn vội nhưng sách  thì khá tã, méo góc, méo lề, giống như sách đọc rồi đem vứt cho khách hàng. Đề nghị xem lại",0,0,1,1
3127,"Pin cũ đóng lại , nhãn mác chấp vá, dung lương pin kém.",0,0,1,1
3159,Giao sai sản phẩm. Sản phẩm giao sai thì nhìn như đã qua sử dụng. Gọi điện cho shop thì đổ lỗi cho vận chuyển. Đã yêu cầu hoàn hàng trả lại tiền . Rất tệ.,0,0,1,1
3207,"Sản phẩm mua về mở ra không hoạt động. Quy trình đổi trả lâu la,  phức tạp.",0,0,1,1
3237,"mua 1 chiếc điện thoại yêu thích nhưng nó bị lỗi sơn, nhận hàng vào buổi chiều ngày 10, cảm giác ban đầu rất vui rất thích vậy mà tới tối ngày 7 thì phát hiện dưới camera nó 1 đốm trắng nhỏ như chân kim thế mà tưởng bụi sáng vệ sinh lại thì nó lan ra như trốc sơn, thì ra ngày 8 mất rồi, báo lại Tiki thì đại diện kỹ thuật Tiki hướng ra TTBH Apple kiểm tra mà cũng không check lại ngoại quang kỹ thuật có nhận check lỗi hay ko hoặc xin hình ảnh sản phẩm, vậy đó mà cũng nghe lời chạy ra TTBH xong không 1 ai dám nhận kiểm tra vì ngoại quang không thuộc bảo hành, nhưng được cái là kỹ thuật tại đây nhìn thì có chia sẻ khó có thể do người dùng vì nếu làm trầy thì trầy luôn camera rồi, kêu mang về chổ mua để được hỗ trợ, thế là mình báo lại psc xong cũng có bạn gọi lại tư vấn là phần này bên TTBH họ không nhận đâu anh, quay lại cái bạn ban đầu kêu mang ra kiểm tra thì lại mâu thuẩn, rồi giờ không hỗ trợ đổi sản phẩm với lý do quá thời hạn, thật sự buồn vì 1 trãi nghiệm mua sắm.",0,0,1,1
3310,Mình mua về thì thấy màn hình xuât hiện 1 đốm màu đỏ ở giữa màn hình và 1 đường đen trên góc phải màn hình . liên hệ với tổng đài thì được nhân viên báo để liên hệ với bên kĩ thuật gọi cho mình. Kĩ thuật gọi tới nói sẽ cho người xuống thu hồi mà từ 5/11 tới hôm nay vẫn chưa thấy ai xuống để thu hồi lại ...,0,0,1,1
3332,"Mới sử dụng hư điện thoại 3 lần nhưng không thu hồi sản phẩm lổi,hẹn mải hẹn mãi, hãy cẩn thận với Tiki nha các bạn.",0,0,1,1
3358,đũa có vẻ hơi cũ có vết bẩn. bảo tặng ống nút tre gì đó hóa ra cho dc mấy cái ống mút nhựa :)),0,0,1,1
3456,"Mình mua sách ở đây nhiều lần rồi, lần nào cũng hài lòng, bọc giấy bóng đầy đủ. Nhưng lần này mình đặt 5 cuốn không có cuốn nào được bọc giấy bóng và cầm sách lên cảm giác như đã có người cầm qua đọc í,không được mới😢cuốn này thì bị trầy xước quá trời. Mình đọc sách thích giữ gìn sách sạch sẽ, trầy 1 chút là mình xót rồi nên lần này mua thấy hơi khó chịu...",0,0,1,1
3569,"Mua 2 sản phẩm SSD về 1 cái ok, còn 1 cái tạo đĩa, format => nhận đĩa bình thường nhưng copy => pate thì xoay vòng vòng không chép dữ liệu đc, đổi máy khác vẫn thế, liên hệ TIKI thì nói có người gọi lại nhưng từ sáng tới qua giờ chiều vẫn im re.",0,0,1,1
3599,"Cửa hàng làm mất uy tín ...giao không đúng hàng , trên app đăng hình kích sóng wifi 4 đèn led , lúc giao thì loại 2 đèn Rất yếu... Mạng nhập chờn",0,0,1,1
3606,"Sách bị xước khá nhiều ở bìa. Bìa sau bị nếp gấp rõ như vậy mà vẫn giao cho khách :( 
Lần đầu tiên nhận sách mà ko có bọc nilon ở ngoài như vậy. Khá buồn á ?",0,0,1,1
3706,"Sản phẩm giá rẻ so với các gian hàng khác. Tuy nhiên, gửi hàng sai màu: đặt màu xanh, giao màu đen. Pin điện thoại quá tệ: chỉ được 1 ngày, không sử dụng cũng hết pin. Không nên mua điện thoại trên tại gian hàng này.",0,0,1,1
4062,"Giao hàng máy bị trầy, báo ngay sau khi nhận với tổng đài (29.8), xin lỗi, hứa thứ 6 đến lấy hàng để đổi, chờ mãi không thấy ai gọi hay đến lấy. Sau đó gọi lại máy bận liên tục không liên lạc được, qua mấy ngày sau (1.9)  gọi được thì lại xin lỗi, hứa hẹn qua lễ 4.9 sẽ có người liên lạc đến lấy. Và đến bây giờ vẫn không có bất kỳ ai gọi liên lạc hay đến lấy hàng để đổi. Dịch vụ quá tệ",0,0,1,1
4079,"Mới sử dụng 3 tháng hỏng rồi. Gửi bảo hành mà hẹn thời gian 21 ngày làm việc. Bảo hành một sản phẩm mà cả tháng, đúng làm chán!",0,0,1,1
4173,"Sản phẩm quá tệ không in được, Quảng cáo  và gửi không đúng sản phẩm",0,0,1,1
4196,"Nhận được một cái chảo gãy cán mà shop ko chịu đổi trả, tiki đang chat thì chặn",0,0,1,1
4244,Bán hàng đúng kiểu vô trách nhiệm. Khách đặt hàng đã nhắn tin rất rõ. Vâng dạ cho đã đời xong giao hàng tào lao hết sức. Nhận hàng xong chỉ muốn quăng vào sọt rác vì bực.,0,0,1,1
